TIME(2023/11/07 09:45:11.918),FPOGD,FPOGID,LPMM,RPMM,AOI
96.40256,0.16046,325,4.36593,3.67082,ST-Full
96.40948,0.16739,325,4.29159,3.67557,ST-Full
96.41647,0.17438,325,4.45173,3.61837,ST-Full
96.4234,0.1813,325,4.35662,3.65633,ST-Full
96.43005,0.18796,325,4.35565,3.66608,ST-Full
96.43674,0.19464,325,4.43682,3.62641,ST-Full
96.44348,0.20139,325,4.44961,3.68339,ST-Full
96.45007,0.20798,325,4.44136,3.69157,ST-Full
96.45667,0.21457,325,4.44035,3.62087,ST-Full
96.46341,0.22131,325,4.45332,3.64493,ST-Full
96.46994,0.22784,325,4.37215,3.71284,ST-Full
96.47662,0.23453,325,4.39922,3.60222,ST-Full
96.48364,0.24155,325,4.37725,3.66156,ST-Full
96.49008,0.24799,325,4.44546,3.71847,ST-Full
96.49695,0.25485,325,4.50156,3.63107,ST-Full
96.50378,0.26169,325,4.34273,3.67164,ST-Full
96.51041,0.26831,325,4.34668,3.71798,ST-Full
96.51672,0.27463,325,4.45319,3.65908,ST-Full
96.52396,0.28186,325,4.65014,3.7076,ST-Full
96.53036,0.28827,325,4.38699,3.71328,ST-Full
96.53723,0.29514,325,4.51646,3.63155,ST-Full
96.5437,0.30161,325,4.47069,3.72211,ST-Full
96.55066,0.30856,325,4.39877,3.68601,ST-Full
96.5574,0.31531,325,4.52162,3.65482,ST-Full
96.564,0.3219,325,4.42666,3.68094,ST-Full
96.57077,0.32867,325,4.39208,3.69716,ST-Full
96.57703,0.33493,325,4.68164,3.66925,ST-Full
96.58395,0.34186,325,4.35499,3.65806,ST-Full
96.59036,0.34827,325,4.334,3.66217,ST-Full
96.5976,0.3555,325,4.55004,3.65045,ST-Full
96.60422,0.36212,325,4.4326,3.6506,ST-Full
96.61069,0.36859,325,4.31345,3.69556,ST-Full
96.61758,0.37549,325,4.41449,3.68747,ST-Full
96.62384,0.38174,325,4.44439,3.68881,ST-Full
96.63104,0.38174,325,4.44175,3.72799,
96.63745,0.38174,325,4.4018,3.68304,
96.64441,0.38174,325,4.5189,3.71498,
96.65109,0.02005,326,4.29256,3.69772,ST-Full
96.65753,0.02649,326,4.44395,3.71961,ST-Full-W7
96.66455,0.03351,326,4.3536,3.70966,ST-Full-W7
96.67087,0.03983,326,4.45482,3.71886,ST-Full-W7
96.67752,0.04648,326,4.42071,3.71468,ST-Full-W7
96.68442,0.05338,326,4.35334,3.70943,ST-Full-W7
96.69083,0.05978,326,4.33111,3.69765,ST-Full-W7
96.69797,0.06693,326,4.33567,3.68363,ST-Full-W7
96.70471,0.07367,326,4.55552,3.70069,ST-Full-W7
96.71152,0.08047,326,4.3707,3.6935,ST-Full-W7
96.71774,0.0867,326,4.44363,3.66578,ST-Full-W7
96.72479,0.09375,326,4.48876,3.70529,ST-Full-W7
96.73126,0.10022,326,4.46261,3.69637,ST-Full-W7
96.73773,0.10669,326,4.39856,3.69832,ST-Full-W7
96.74487,0.11383,326,4.51692,3.70851,ST-Full-W7
96.75159,0.12054,326,4.59098,3.7018,ST-Full-W7
96.75833,0.12729,326,4.4749,3.68363,ST-Full-W7
96.76474,0.1337,326,4.40719,3.72176,ST-Full-W7
96.7717,0.14066,326,4.62469,3.70054,ST-Full-W7
96.7785,0.14746,326,4.57139,3.71915,ST-Full-W7
96.78513,0.15408,326,4.38639,3.72597,ST-Full-W7
96.7912,0.16016,326,4.48224,3.75162,ST-Full-W7
96.79834,0.1673,326,4.50596,3.75566,ST-Full-W7
96.80469,0.17365,326,4.30179,3.68962,ST-Full-W7
96.81201,0.18097,326,4.48842,3.68168,ST-Full-W7
96.81839,0.18735,326,4.48472,3.73667,ST-Full-W7
96.82538,0.19434,326,4.27607,3.69535,ST-Full-W7
96.83194,0.2009,326,4.47668,3.69044,ST-Full-W7
96.83862,0.20758,326,4.29708,3.66691,ST-Full-W7
96.84488,0.21384,326,4.35423,3.7158,ST-Full-W7
96.85202,0.22098,326,4.34015,3.66708,ST-Full-W7
96.85883,0.22778,326,4.36166,3.67016,ST-Full-W7
96.86545,0.23441,326,4.3513,3.67309,ST-Full-W7
96.87192,0.23441,326,4.45884,3.72788,
96.87888,0.23441,326,4.42429,3.66896,
96.88559,0.23441,326,4.31054,3.71371,
96.892,0.02008,327,4.46974,3.67,ST-Full-W7
96.89871,0.02679,327,4.38032,3.69547,ST-Full-W7
96.90576,0.03384,327,4.33838,3.70034,ST-Full-W7
96.91187,0.03995,327,4.46009,3.70498,ST-Full-W7
96.91858,0.04666,327,4.4337,3.71644,ST-Full-W7
96.92526,0.05334,327,4.29779,3.73594,ST-Full-W7
96.93237,0.06046,327,4.3603,3.71861,ST-Full-W7
96.939,0.06708,327,4.23992,3.72187,ST-Full-W7
96.94589,0.07397,327,4.56322,3.72102,ST-Full-W7
96.95245,0.08054,327,4.22054,3.68874,ST-Full-W7
96.95859,0.08667,327,4.47539,3.77355,ST-Full-W7
96.96591,0.09399,327,4.37279,3.69773,ST-Full-W7
96.97266,0.10074,327,4.26452,3.72046,ST-Full-W7
96.97913,0.10721,327,4.47723,3.73802,ST-Full-W7
96.98605,0.10721,327,4.38144,3.72401,
96.99271,0.10721,327,4.28424,3.73885,
96.99945,0.10721,327,4.38626,3.76122,
97.00595,0.0199,328,4.2788,3.71966,ST-Full-W7
97.01263,0.02658,328,4.30406,3.7049,ST-Full-W7
97.01901,0.03296,328,4.29045,3.75096,ST-Full-W7
97.02576,0.0397,328,4.38194,3.68828,ST-Full-W7
97.03299,0.04694,328,4.36102,3.74513,ST-Full-W7
97.03955,0.0535,328,4.49362,3.72721,ST-Full-W7
97.04645,0.06039,328,4.22957,3.70264,ST-Full-W7
97.05298,0.06693,328,4.36475,3.71732,ST-Full-W7
97.05951,0.07346,328,4.46398,3.75928,ST-Full-W7
97.06604,0.07999,328,4.33332,3.73069,ST-Full-W7
97.07312,0.08707,328,4.48321,3.74679,ST-Full-W7
97.07986,0.09381,328,4.4198,3.7543,ST-Full-W7
97.08627,0.10022,328,4.40014,3.78464,ST-Full-W7
97.09329,0.10724,328,4.63463,3.76669,ST-Full-W7
97.09985,0.1138,328,4.63169,3.79251,ST-Full-W7
97.1066,0.12054,328,4.58851,3.78131,ST-Full-W7
97.11304,0.12698,328,4.54486,3.7779,ST-Full-W7
97.12,0.13394,328,4.64759,3.76892,ST-Full-W7
97.12625,0.1402,328,4.64731,3.7504,ST-Full-W7
97.13303,0.14697,328,4.5727,3.81025,ST-Full-W7
97.13971,0.15366,328,4.54074,3.81523,ST-Full-W7
97.14679,0.16074,328,4.54967,3.81054,ST-Full-W7
97.15347,0.16742,328,4.54126,3.81667,ST-Full-W7
97.16025,0.17419,328,4.54222,3.81655,ST-Full-W7
97.16696,0.18091,328,4.42685,3.76725,ST-Full-W7
97.17307,0.18701,328,4.40687,3.75249,ST-Full-W7
97.1803,0.19424,328,4.42981,3.77611,ST-Full-W7
97.18671,0.20065,328,4.59317,3.7935,ST-Full-W7
97.19345,0.2074,328,4.55559,3.77917,ST-Full-W7
97.20035,0.21429,328,4.52898,3.76707,ST-Full-W7
97.20709,0.22104,328,4.454,3.76723,ST-Full-W7
97.21381,0.22775,328,4.46833,3.75605,ST-Full-W7
97.22009,0.23404,328,4.51289,3.78218,ST-Full-W7
97.22678,0.24072,328,4.39545,3.75735,ST-Full-W7
97.23352,0.24747,328,4.51446,3.75672,ST-Full-W7
97.2402,0.25415,328,4.45652,3.76707,ST-Full-W7
97.2475,0.26144,328,4.61496,3.78556,ST-Full-W7
97.25403,0.26797,328,4.51645,3.75686,ST-Full-W7
97.26065,0.2746,328,4.45488,3.75582,ST-Full-W7
97.26758,0.28152,328,4.43707,3.8036,ST-Full-W7
97.27411,0.28806,328,4.43596,3.73975,ST-Full-W7
97.28082,0.29477,328,4.41924,3.71283,ST-Full-W7
97.28705,0.30099,328,4.43741,3.73695,ST-Full-W7
97.29416,0.30811,328,4.57764,3.75864,ST-Full-W7
97.3006,0.31454,328,4.53619,3.7303,ST-Full-W7
97.30753,0.32147,328,4.49587,3.76833,ST-Full-W7
97.31442,0.32837,328,4.45639,3.73279,ST-Full-W7
97.32101,0.33496,328,4.46022,3.73116,ST-Full-W7
97.3277,0.34164,328,4.42735,3.73476,ST-Full-W7
97.33438,0.34833,328,4.62496,3.7525,ST-Full-W7
97.34085,0.3548,328,4.56587,3.76417,ST-Full-W7
97.3476,0.36154,328,4.466,3.69303,ST-Full-W7
97.35397,0.36792,328,4.38032,3.78476,ST-Full-W7
97.36066,0.3746,328,4.39901,3.71787,ST-Full-W7
97.36789,0.38184,328,4.67373,3.75188,ST-Full-W7
97.37454,0.38849,328,4.60472,3.77302,ST-Full-W7
97.38101,0.39496,328,4.69659,3.68796,ST-Full-W7
97.388,0.39496,328,4.77025,3.72729,
97.39413,0.39496,328,4.64792,3.7278,
97.40155,0.39496,328,4.63556,3.70284,
97.40817,0.39496,328,4.54482,3.6607,
97.41476,0.39496,328,4.56173,3.65678,
97.42139,0.39496,328,4.54801,3.65533,
97.42813,0.01996,329,4.70654,3.6278,ST-Full-W8
97.43451,0.02634,329,4.6587,3.67769,ST-Full-W8
97.44113,0.03296,329,4.65429,3.6525,ST-Full-W8
97.44815,0.03998,329,4.67192,3.65671,ST-Full-W8
97.45453,0.04636,329,4.6693,3.65709,ST-Full-W8
97.46127,0.0531,329,4.70741,3.6532,ST-Full-W8
97.46829,0.06012,329,4.68992,3.62688,ST-Full-W8
97.4751,0.06693,329,4.70628,3.66594,ST-Full-W8
97.48169,0.07352,329,4.68944,3.65313,ST-Full-W8
97.48862,0.08044,329,4.74061,3.64678,ST-Full-W8
97.49509,0.08691,329,4.75637,3.64893,ST-Full-W8
97.50198,0.09381,329,4.77137,3.65285,ST-Full-W8
97.50803,0.09985,329,4.78593,3.64703,ST-Full-W8
97.51526,0.10709,329,4.80688,3.6463,ST-Full-W8
97.52191,0.11374,329,4.66049,3.64802,ST-Full-W8
97.52859,0.12042,329,4.64293,3.60597,ST-Full-W8
97.53552,0.12735,329,4.64062,3.6051,ST-Full-W8
97.54184,0.13367,329,4.6387,3.6616,ST-Full-W8
97.54855,0.14038,329,4.56549,3.6687,ST-Full-W8
97.55539,0.14722,329,4.51352,3.66409,ST-Full-W8
97.56161,0.15344,329,4.48465,3.66434,ST-Full-W8
97.56845,0.16028,329,4.56813,3.6584,ST-Full-W8
97.57501,0.16684,329,4.57793,3.63463,ST-Full-W8
97.58203,0.17386,329,4.60017,3.66413,ST-Full-W8
97.58887,0.18069,329,4.58453,3.67724,ST-Full-W8
97.59564,0.18747,329,4.57,3.6805,ST-Full-W8
97.60236,0.19418,329,4.56306,3.66574,ST-Full-W8
97.60904,0.20087,329,4.53084,3.67077,ST-Full-W8
97.61526,0.20709,329,4.48671,3.64949,ST-Full-W8
97.62247,0.21429,329,4.50205,3.6544,ST-Full-W8
97.62918,0.22101,329,4.64505,3.64351,ST-Full-W8
97.63583,0.22766,329,4.58748,3.63179,ST-Full-W8
97.64221,0.23404,329,4.68578,3.63567,ST-Full-W8
97.64914,0.24097,329,4.62197,3.6301,ST-Full-W8
97.65588,0.24771,329,4.62338,3.62579,ST-Full-W8
97.66263,0.25446,329,4.62518,3.65146,ST-Full-W8
97.66925,0.26108,329,4.53964,3.6626,ST-Full-W8
97.67526,0.26709,329,4.47379,3.65798,ST-Full-W8
97.6825,0.27432,329,4.48167,3.65309,ST-Full-W8
97.6889,0.28073,329,4.49536,3.67073,ST-Full-W8
97.69562,0.28745,329,4.52826,3.66557,ST-Full-W8
97.70279,0.29462,329,4.50298,3.66382,ST-Full-W8
97.7095,0.30133,329,4.54905,3.67657,ST-Full-W8
97.71619,0.30801,329,4.49005,3.64134,ST-Full-W8
97.72235,0.31418,329,4.62989,3.65175,ST-Full-W8
97.72913,0.32095,329,4.66215,3.65739,ST-Full-W8
97.73624,0.32806,329,4.80272,3.6338,ST-Full-W8
97.74274,0.33456,329,4.81918,3.59988,ST-Full-W8
97.74973,0.34155,329,4.81311,3.6605,ST-Full-W8
97.75638,0.34821,329,4.64313,3.66535,ST-Full-W8
97.76309,0.34821,329,4.66081,3.62597,
97.76953,0.34821,329,4.65795,3.57188,
97.77591,0.34821,329,4.7107,3.56585,
97.78299,0.0199,330,4.66941,3.58502,ST-Full-W9
97.78937,0.02628,330,4.73951,3.57371,ST-Full-W9
97.79675,0.03366,330,4.79107,3.58778,ST-Full-W9
97.80331,0.04022,330,4.77563,3.6195,ST-Full-W9
97.81,0.04691,330,4.63158,3.64394,ST-Full-W9
97.81656,0.05347,330,4.80804,3.6284,ST-Full-W9
97.82312,0.06003,330,4.78311,3.66404,ST-Full-W9
97.83002,0.06693,330,4.59576,3.66712,ST-Full-W9
97.83624,0.07315,330,4.75906,3.70283,ST-Full-W9
97.84348,0.08038,330,4.58959,3.68075,ST-Full-W9
97.84998,0.08688,330,4.85169,3.62866,ST-Full-W9
97.85684,0.09375,330,4.91109,3.63362,ST-Full-W9
97.86334,0.10025,330,4.78085,3.6403,ST-Full-W9
97.87018,0.10709,330,4.80431,3.66888,ST-Full-W9
97.87695,0.11386,330,4.71543,3.64384,ST-Full-W9
97.8837,0.12061,330,4.79231,3.66522,ST-Full-W9
97.89029,0.1272,330,4.71406,3.64674,ST-Full-W9
97.89661,0.13351,330,4.66135,3.68815,ST-Full-W9
97.90326,0.14017,330,4.64749,3.64273,ST-Full-W9
97.90991,0.14682,330,4.61989,3.70524,ST-Full-W9
97.91718,0.15408,330,4.69611,3.6519,ST-Full-W9
97.92377,0.16068,330,4.80293,3.68501,ST-Full-W9
97.93054,0.16745,330,4.88772,3.68168,ST-Full-W9
97.93741,0.17432,330,4.82418,3.6939,ST-Full-W9
97.94342,0.18033,330,4.9094,3.69022,ST-Full-W9
97.95065,0.18756,330,4.79039,3.68715,ST-Full-W9
97.957,0.19391,330,4.678,3.67026,ST-Full-W9
97.96396,0.20087,330,4.74866,3.67202,ST-Full-W9
97.97067,0.20758,330,4.60761,3.70024,ST-Full-W9
97.97739,0.21429,330,4.68975,3.65879,ST-Full-W9
97.98395,0.22086,330,4.65314,3.62973,ST-Full-W9
97.99023,0.22714,330,4.59407,3.6752,ST-Full-W9
97.99725,0.23416,330,4.85284,3.68062,ST-Full-W9
98.00351,0.24042,330,4.94043,3.69543,ST-Full-W9
98.01041,0.24731,330,4.66487,3.66875,ST-Full-W9
98.01755,0.25446,330,4.74789,3.62909,ST-Full-W9
98.02435,0.26126,330,4.79347,3.65574,ST-Full-W9
98.03104,0.26794,330,4.82935,3.67983,ST-Full-W9
98.03778,0.27469,330,4.69922,3.67678,ST-Full-W9
98.04434,0.28125,330,4.71284,3.67387,ST-Full-W9
98.05084,0.28775,330,4.72557,3.66213,ST-Full-W9
98.05731,0.29422,330,4.67091,3.6773,ST-Full-W9
98.06454,0.30145,330,4.72029,3.69409,ST-Full-W9
98.07114,0.30804,330,4.59425,3.68571,ST-Full-W9
98.07791,0.31482,330,4.8319,3.69527,ST-Full-W9
98.08453,0.32144,330,4.84159,3.6823,ST-Full-W9
98.091,0.32791,330,4.71412,3.66838,ST-Full-W9
98.09766,0.32791,330,4.5986,3.72779,
98.10468,0.32791,330,4.51385,3.86435,
98.11084,0.32791,330,4.4005,3.75615,
98.11774,0.32791,330,4.57762,3.751,
98.12448,0.32791,330,4.35874,3.78511,
98.1315,0.32791,330,4.35379,3.84751,
98.13815,0.32791,330,4.58731,4.00015,
98.14459,0.32791,330,4.38404,3.98148,
98.15164,0.32791,330,4.3441,3.94678,
98.15833,0.32791,330,4.50613,3.96359,
98.16446,0.32791,330,4.3335,3.93106,
98.17169,0.32791,330,4.21763,3.93065,
98.17841,0.02008,331,4.29548,3.92709,ST-Full-W12
98.18512,0.02679,331,4.21328,3.92228,ST-Full-W12
98.19153,0.0332,331,4.32239,3.9385,ST-Full-W12
98.19821,0.03989,331,4.42436,3.94476,ST-Full-W12
98.20514,0.04681,331,4.19214,3.89739,ST-Full-W12
98.21182,0.0535,331,4.39104,3.95218,ST-Full-W12
98.21851,0.06018,331,4.49494,3.96487,ST-Full-W12
98.22504,0.06671,331,4.27805,4.00703,ST-Full-W12
98.23181,0.07349,331,4.39911,3.99135,ST-Full-W12
98.23804,0.07971,331,4.40747,3.99813,ST-Full-W12
98.2449,0.08658,331,4.27126,3.93672,ST-Full-W12
98.25183,0.09351,331,4.43793,3.96568,ST-Full-W12
98.2587,0.10037,331,4.37954,4.00912,ST-Full-W12
98.26547,0.10715,331,4.19583,3.95724,ST-Full-W12
98.27173,0.1134,331,4.33558,3.93666,ST-Full-W12
98.27823,0.1199,331,4.39632,4.01578,ST-Full-W12
98.28558,0.12726,331,4.25081,3.95292,ST-Full-W12
98.29221,0.13388,331,4.34569,3.94172,ST-Full-W12
98.29898,0.14066,331,4.41271,3.93337,ST-Full-W12
98.30545,0.14713,331,4.24103,3.91937,ST-Full-W12
98.31229,0.15396,331,4.39728,3.89622,ST-Full-W12
98.31882,0.16049,331,4.44661,4.05017,ST-Full-W12
98.32529,0.16696,331,4.66022,3.85175,ST-Full-W12
98.33249,0.17416,331,4.38482,3.96434,ST-Full-W12
98.33868,0.18036,331,4.39772,3.98814,ST-Full-W12
98.34555,0.18036,331,4.5131,4.04863,
98.35251,0.18036,331,4.33871,3.91621,
98.35925,0.18036,331,4.33862,3.87351,
98.36597,0.02042,332,4.32958,3.87063,ST-Full-W10
98.37244,0.02689,332,4.33696,3.83853,ST-Full-W10
98.37909,0.03354,332,4.34622,3.82816,ST-Full-W10
98.38538,0.03983,332,4.25569,3.87712,ST-Full-W10
98.39273,0.04718,332,4.37803,3.84382,ST-Full-W10
98.39935,0.0538,332,4.36372,3.84651,ST-Full-W10
98.40585,0.0603,332,4.33506,3.9258,ST-Full-W10
98.41342,0.06787,332,4.37232,3.88833,ST-Full-W10
98.41959,0.07404,332,4.34066,3.86093,ST-Full-W10
98.42615,0.0806,332,4.35223,3.88648,ST-Full-W10
98.43265,0.0871,332,4.3551,3.89035,ST-Full-W10
98.43954,0.09399,332,4.32902,3.92162,ST-Full-W10
98.4458,0.10025,332,4.35548,3.98817,ST-Full-W10
98.45261,0.10706,332,4.25114,4.00566,ST-Full-W10
98.45938,0.11383,332,4.36488,4.02738,ST-Full-W10
98.4664,0.12085,332,4.34607,3.96431,ST-Full-W10
98.47314,0.12759,332,4.22965,3.93348,ST-Full-W10
98.47977,0.13422,332,4.30152,3.94517,ST-Full-W10
98.48624,0.14069,332,4.35614,3.96754,ST-Full-W10
98.49249,0.14694,332,4.27774,3.96718,ST-Full-W10
98.49994,0.15439,332,4.27851,3.8531,ST-Full-W10
98.50717,0.16162,332,4.36659,3.91177,ST-Full-W10
98.51346,0.16791,332,4.33178,3.94435,ST-Full-W10
98.51996,0.17441,332,4.36759,3.88248,ST-Full-W10
98.52661,0.18106,332,4.58415,3.90043,ST-Full-W10
98.53333,0.18777,332,4.45616,3.95324,ST-Full-W10
98.54022,0.19467,332,4.46449,3.94052,ST-Full-W10
98.54636,0.20081,332,4.41598,3.92179,ST-Full-W10
98.55316,0.20761,332,4.45712,4.04706,ST-Full-W10
98.55969,0.21414,332,4.41114,4.00224,ST-Full-W10
98.56689,0.22134,332,4.3151,4.01252,ST-Full-W10
98.57352,0.22797,332,4.53207,3.96144,ST-Full-W10
98.58032,0.23477,332,4.53077,4.12469,ST-Full-W10
98.58701,0.24146,332,4.30275,4.00036,ST-Full-W10
98.59372,0.24817,332,4.38131,4.06561,ST-Full-W10
98.60043,0.25488,332,4.34615,4.07851,ST-Full-W10
98.60663,0.26108,332,4.33803,3.96346,ST-Full-W10
98.61374,0.26108,332,4.5007,4.09561,
98.62051,0.26108,332,4.58504,4.07216,
98.62686,0.26108,332,4.56576,3.99567,
98.63385,0.02011,333,4.42604,3.98965,Full
98.6405,0.02676,333,4.43094,4.04523,Full
98.64725,0.03351,333,4.35575,3.98408,Full
98.65393,0.04019,333,4.52508,4.12974,Full
98.66019,0.04645,333,4.44136,4.01715,Full
98.66721,0.05347,333,4.42056,3.95307,Full
98.67355,0.05981,333,4.58403,4.08334,Full
98.68082,0.06708,333,4.44833,4.03041,Full
98.68741,0.07367,333,4.38589,3.96376,Full
98.69418,0.08044,333,4.4174,4.03145,Full
98.70087,0.08713,333,4.42365,4.19311,Full
98.70758,0.09384,333,4.35854,4.08225,Full
98.71378,0.10004,333,4.61866,4.03615,Full
98.72089,0.10715,333,4.43436,4.09034,Full
98.72729,0.11356,333,4.27499,3.93737,Full
98.73428,0.12054,333,4.64996,3.90038,Full
98.74106,0.12732,333,4.39812,3.97182,Full
98.74777,0.13403,333,4.29761,3.8351,Full
98.75439,0.14066,333,4.4587,3.95809,Full-W10
98.76071,0.14697,333,4.36018,4.12999,Full-W10
98.76779,0.15405,333,4.27147,4.00864,Full-W10
98.77402,0.16028,333,4.37172,3.96244,Full-W10
98.78088,0.16714,333,4.22275,3.91762,Full-W10
98.78772,0.17398,333,4.26685,3.8913,ST-Full-W10
98.79456,0.18082,333,4.30701,4.06525,ST-Full-W10
98.80136,0.18082,333,4.43899,4.0862,
98.80771,0.18082,333,4.48165,3.91685,
98.81467,0.18082,333,4.38828,4.01321,
98.82077,0.01941,334,4.25107,4.14695,ST-Full-W10
98.82767,0.02631,334,4.27114,4.03752,ST-Full-W10
98.83487,0.03351,334,4.25836,4.01951,ST-Full-W10
98.84149,0.04013,334,4.25354,4.03535,ST-Full-W10
98.84824,0.04688,334,4.13876,3.97361,ST-Full-W10
98.85446,0.0531,334,4.31417,3.96325,ST-Full-W10
98.86108,0.05972,334,4.33615,3.93529,ST-Full-W10
98.8678,0.06644,334,4.20881,3.86457,ST-Full-W10
98.8746,0.07324,334,4.31864,3.76023,ST-Full-W10
98.88141,0.08005,334,4.41194,3.86675,ST-Full-W10
98.88824,0.08688,334,4.37609,3.79785,ST-Full-W10
98.89465,0.09329,334,4.32494,3.76511,ST-Full-W10
98.90146,0.1001,334,4.33242,3.72264,ST-Full-W10
98.90869,0.10733,334,4.22259,3.86834,ST-Full-W10
98.91483,0.11346,334,4.24457,3.87714,ST-Full-W10
98.92188,0.12051,334,4.30836,3.85777,ST-Full-W10
98.92825,0.12689,334,4.27612,3.84703,ST-Full-W10
98.93488,0.13351,334,4.18864,3.90548,ST-Full-W10
98.94193,0.14056,334,4.25278,3.84096,ST-Full-W10
98.94864,0.14728,334,4.21176,3.78101,ST-Full-W10
98.95541,0.15405,334,4.41187,3.9096,ST-Full-W10
98.96219,0.16083,334,4.32508,3.84453,ST-Full-W10
98.96851,0.16714,334,4.38272,3.90805,ST-Full-W10
98.9754,0.17404,334,4.45447,3.89203,ST-Full-W10
98.98212,0.18076,334,4.37998,3.87666,ST-Full-W10
98.98889,0.18753,334,4.28085,3.86271,ST-Full-W10
98.99512,0.19376,334,4.13034,3.84837,ST-Full-W10
99.00204,0.19376,334,4.12719,3.82963,
99.00839,0.19376,334,4.17023,3.77902,
99.01569,0.19376,334,4.17291,3.86724,
99.02237,0.02032,335,4.29333,3.85121,ST-Full-W11
99.02899,0.02695,335,4.29085,3.92681,ST-Full-W11
99.03571,0.03366,335,4.30673,3.91422,ST-Full-W11
99.04175,0.0397,335,4.35412,3.82593,ST-Full-W11
99.04871,0.04666,335,4.42492,3.87625,ST-Full-W11
99.05591,0.05386,335,4.42671,3.89864,ST-Full-W10-W11
99.0625,0.06046,335,4.39342,3.90475,ST-Full-W10
99.06924,0.0672,335,4.39961,3.92847,ST-Full-W10
99.07578,0.07373,335,4.44198,4.12078,ST-Full-W10
99.08258,0.08054,335,4.22383,4.12667,ST-Full-W10
99.08893,0.08688,335,4.1586,4.1332,ST-Full-W10
99.09564,0.0936,335,4.25036,3.93308,ST-Full-W10
99.10229,0.10025,335,4.31025,3.89254,ST-Full-W10-W11
99.10883,0.10678,335,4.21294,3.89896,ST-Full-W10-W11
99.11609,0.11404,335,4.29463,3.85005,ST-Full-W10-W11
99.12283,0.12079,335,4.2458,3.86704,ST-Full-W10-W11
99.12933,0.12729,335,4.27403,3.90497,ST-Full-W10-W11
99.13629,0.13425,335,4.37537,4.01564,ST-Full-W10-W11
99.14294,0.1409,335,4.27234,4.05068,ST-Full-W11
99.14944,0.1474,335,4.40238,3.97727,ST-Full-W11
99.15576,0.15372,335,4.2451,3.91386,ST-Full-W11
99.16299,0.16095,335,4.18494,3.86751,ST-Full-W11
99.16965,0.1676,335,4.18355,3.77517,ST-Full-W11
99.17642,0.17438,335,4.36452,3.82791,ST-Full-W11
99.18277,0.18073,335,4.2095,3.90055,ST-Full-W11
99.18979,0.18774,335,4.35253,3.87716,ST-Full-W11
99.19623,0.19418,335,4.26634,3.85829,ST-Full-W11
99.20325,0.2012,335,4.2497,3.84512,ST-Full-W11
99.20944,0.2074,335,4.2854,3.85781,ST-Full-W11
99.21661,0.2074,335,4.44501,3.84593,
99.22281,0.2074,335,4.31791,3.94713,
99.2294,0.2074,335,4.25403,3.94499,
99.23676,0.02014,336,4.25957,3.83222,ST-Full-W12
99.24362,0.02701,336,4.30466,3.84743,ST-Full-W12
99.25009,0.03348,336,4.30936,3.84745,ST-Full-W12
99.25684,0.04022,336,4.44336,3.91563,ST-Full-W12
99.26294,0.04633,336,4.19605,3.79625,ST-Full-W12
99.27014,0.05353,336,4.22232,3.8088,ST-Full-W12
99.27621,0.0596,336,4.26005,3.85688,ST-Full-W12
99.28363,0.06702,336,4.39543,3.88672,ST-Full-W12
99.29037,0.07376,336,4.44,3.86541,ST-Full-W12
99.29694,0.08032,336,4.17546,3.87231,ST-Full-W12
99.30365,0.08704,336,4.25749,3.9179,ST-Full-W12
99.30991,0.09329,336,4.24412,3.94511,ST-Full-W12
99.3168,0.10019,336,4.29996,3.90905,ST-Full-W12
99.32321,0.1066,336,4.21917,3.88592,ST-Full-W12
99.32993,0.11331,336,4.26269,3.90357,ST-Full-W12
99.33722,0.12061,336,4.36744,4.01343,ST-Full-W12
99.34387,0.12726,336,4.22217,3.95366,ST-Full-W12
99.35059,0.13397,336,4.41073,3.86633,ST-Full-W12
99.35727,0.14066,336,4.45728,3.95013,ST-Full-W12
99.36392,0.14731,336,4.37685,3.84396,ST-Full-W12
99.36978,0.15317,336,4.3654,3.86549,ST-Full-W12
99.37698,0.16037,336,4.19821,4.10443,ST-Full-W12
99.38409,0.16748,336,4.23971,3.96442,ST-Full-W12
99.39081,0.17419,336,4.29541,4.00143,ST-Full-W12
99.39743,0.18082,336,4.35253,3.88673,ST-Full-W11
99.40414,0.18082,336,4.24874,3.86371,
99.4108,0.18082,336,4.23822,4.02589,
99.41699,0.18082,336,4.23754,3.96525,
99.42422,0.02008,337,4.23829,3.85739,ST-Full-W11
99.43045,0.02631,337,4.23317,3.93091,ST-Full-W10-W11
99.43723,0.03308,337,4.37938,3.93601,ST-Full-W11
99.44388,0.03973,337,4.28767,3.93683,ST-Full-W11
99.45084,0.04669,337,4.35378,3.90331,ST-Full-W11
99.4577,0.05356,337,4.32263,3.83725,ST-Full-W11
99.46432,0.06018,337,4.30852,3.85522,ST-Full-W11
99.47119,0.06705,337,4.36462,3.88935,ST-Full-W11
99.47781,0.07367,337,4.30329,3.93333,ST-Full-W11
99.48401,0.07986,337,4.28786,3.93916,ST-Full-W11
99.4913,0.08716,337,4.21758,3.91047,ST-Full-W11
99.49789,0.09375,337,4.27591,3.89498,ST-Full-W11
99.50458,0.10043,337,4.29314,3.92076,ST-Full-W11
99.5112,0.10706,337,4.26654,3.92505,ST-Full-W11
99.51797,0.11383,337,4.24809,3.92549,ST-Full-W12
99.52454,0.11383,337,4.26607,3.88523,
99.53125,0.11383,337,4.25846,3.83277,
99.53796,0.11383,337,4.32419,3.82701,
99.54437,0.01984,338,4.30034,3.94726,ST-Full-W12
